danceability,duration_ms,energy,genre,loudness,tempo
0.617,242427,0.8490000000000001,dubstep,-10.123,135.27700000000002
0.595,258827,0.961,dubstep,-3.781,174.071
0.414,325714,0.637,dubstep,-5.307,140.121
0.514,296853,0.735,dubstep,-5.287000000000001,140.001
0.636,384880,0.7190000000000001,dubstep,-5.397,139.898
0.598,213676,0.742,dubstep,-4.959,169.97799999999998
0.81,280667,0.65,dubstep,-11.100999999999999,140.006
0.7909999999999999,271440,0.877,dubstep,-5.12,128.028
0.59,316286,0.9420000000000001,dubstep,-3.2039999999999997,139.959
0.637,284973,0.943,dubstep,-2.7489999999999997,139.955
0.461,247426,0.7120000000000001,dubstep,-7.417999999999999,170.153
0.47200000000000003,234001,0.843,dubstep,-4.131,140.067
0.48200000000000004,245267,0.723,dubstep,-4.3260000000000005,127.96799999999999
0.5920000000000001,370249,0.919,dubstep,-7.56,139.957
0.525,219703,0.7490000000000001,dubstep,-4.503,103.113
0.605,332040,0.8859999999999999,dubstep,-1.587,127.96
0.662,295488,0.797,dubstep,-6.422000000000001,128.01
0.738,211636,0.977,dubstep,-2.307,110.035
0.519,190707,0.892,dubstep,-5.285,174.02700000000002
0.743,270000,0.9620000000000001,dubstep,-3.205,127.99
0.693,239253,0.675,dubstep,-8.496,140.04399999999998
0.826,259093,0.436,dubstep,-9.583,119.051
0.701,216902,0.657,dubstep,-8.753,100.02
0.42,235226,0.9209999999999999,dubstep,-3.4360000000000004,144.025
0.38299999999999995,271676,0.8859999999999999,dubstep,-3.406,139.861
0.45,284693,0.845,dubstep,-3.622,140.00799999999998
0.594,281122,0.9470000000000001,dubstep,-3.904,140.043
0.78,371000,0.763,dubstep,-3.908,128.018
0.556,383979,0.9309999999999999,dubstep,-6.239,180.03400000000002
0.506,266186,0.69,dubstep,-9.421,144.997
0.484,415567,0.523,dubstep,-5.6370000000000005,139.988
0.75,332726,0.738,dubstep,-7.212000000000001,140.043
0.51,251040,0.934,dubstep,-5.507000000000001,174.037
0.382,237176,0.872,dubstep,-9.443999999999999,169.826
0.731,282862,0.972,dubstep,-4.9,140.055
0.515,290926,0.865,dubstep,-2.155,140.096
0.573,329003,0.624,dubstep,-9.52,135.25
0.644,386067,0.6559999999999999,dubstep,-6.417000000000001,131.078
0.488,262116,0.868,dubstep,-7.269,140.166
0.522,229859,0.943,dubstep,-3.406,142.02200000000002
0.674,297650,0.695,dubstep,-8.836,127.02
0.557,254250,0.9209999999999999,dubstep,-4.942,139.99
0.76,365626,0.91,dubstep,-3.842,128.001
0.551,303428,0.531,dubstep,-8.086,139.993
0.628,295290,0.7440000000000001,dubstep,-9.185,139.981
0.5329999999999999,298286,0.9109999999999999,dubstep,-3.3310000000000004,140.11700000000002
0.7759999999999999,277845,0.9420000000000001,dubstep,-3.55,140.059
0.7170000000000001,345002,0.877,dubstep,-8.559,140.063
0.614,281143,0.544,dubstep,-7.063,140.109
0.5670000000000001,226290,0.81,dubstep,-6.297000000000001,140.093
0.7070000000000001,280714,0.84,dubstep,-8.009,140.10399999999998
0.65,271782,0.6809999999999999,dubstep,-5.261,174.987
0.614,170625,0.972,dubstep,-3.927,127.96600000000001
0.5529999999999999,287619,0.938,dubstep,-5.747999999999999,138.946
0.517,295286,0.95,dubstep,-1.92,140.162
0.616,292907,0.946,dubstep,-2.8760000000000003,127.992
0.613,356173,0.72,dubstep,-7.57,139.966
0.5429999999999999,182027,0.961,dubstep,-2.219,174.956
0.7559999999999999,251640,0.762,dubstep,-5.521,139.954
0.631,294375,0.887,dubstep,-3.659,127.98299999999999
0.523,236640,0.47,dubstep,-8.607000000000001,140.045
0.546,341147,0.8140000000000001,dubstep,-7.689,139.793
0.385,304360,0.595,dubstep,-5.447,145.58700000000002
0.7879999999999999,297986,0.8740000000000001,dubstep,-3.3360000000000003,126.988
0.7859999999999999,337070,0.872,dubstep,-6.761,139.976
0.606,271840,0.85,dubstep,-4.69,139.952
0.544,230156,0.45799999999999996,dubstep,-13.949000000000002,139.917
0.626,287756,0.8420000000000001,dubstep,-6.131,140.02100000000002
0.361,265793,0.843,dubstep,-3.6439999999999997,139.643
0.72,255438,0.795,dubstep,-4.803999999999999,139.955
0.6609999999999999,260308,0.40299999999999997,dubstep,-7.151,129.97299999999998
0.5429999999999999,205507,0.9570000000000001,dubstep,-0.184,173.938
0.495,311147,0.685,dubstep,-5.5729999999999995,144.845
0.33299999999999996,275657,0.948,dubstep,-3.9419999999999997,174.99900000000002
0.581,315862,0.799,dubstep,-8.764,139.994
0.27399999999999997,246861,0.868,dubstep,-7.955,175.084
0.532,212571,0.8059999999999999,dubstep,-6.09,139.773
0.716,218787,0.9490000000000001,dubstep,-3.42,111.005
0.529,281196,0.7909999999999999,dubstep,-4.894,140.045
0.8140000000000001,266739,0.732,dubstep,-6.565,184.058
0.721,367544,0.836,dubstep,-6.162999999999999,127.992
0.716,283200,0.946,dubstep,-1.26,199.97400000000002
0.6659999999999999,258826,0.579,dubstep,-5.292999999999999,199.97799999999998
0.5589999999999999,360000,0.8759999999999999,dubstep,-4.886,139.955
0.6990000000000001,291943,0.7240000000000001,dubstep,-6.872000000000001,128.034
0.682,317475,0.914,dubstep,-4.824,128.01
0.655,250880,0.8320000000000001,dubstep,-7.23,139.94299999999998
0.479,202286,0.9109999999999999,dubstep,-6.465,175.058
0.33899999999999997,355880,0.902,dubstep,-4.4110000000000005,104.93700000000001
0.255,284120,0.8490000000000001,dubstep,-4.52,139.745
0.7929999999999999,257987,0.9259999999999999,dubstep,-5.617999999999999,139.991
0.735,296781,0.8740000000000001,dubstep,-7.47,127.98299999999999
0.903,332696,0.45,dubstep,-9.926,127.946
0.541,347715,0.7,dubstep,-10.277999999999999,142.043
0.648,177250,0.8590000000000001,dubstep,-4.974,128.03
0.589,330681,0.73,dubstep,-9.118,135.046
0.36700000000000005,285571,0.705,dubstep,-6.297999999999999,139.338
0.7240000000000001,184053,0.59,dubstep,-6.444,139.99
0.629,309867,0.987,dubstep,-3.8089999999999997,145.102
0.5579999999999999,304869,0.816,dubstep,-6.282,140.179
0.755,294092,0.907,dubstep,-2.74,127.963
0.5379999999999999,303429,0.813,dubstep,-3.8310000000000004,140.007
0.8240000000000001,250606,0.887,dubstep,-6.773,107.979
0.45299999999999996,233082,0.85,dubstep,-4.776,140.05
0.736,170059,0.759,dubstep,-7.066,128.039
0.449,269651,0.898,dubstep,-4.7010000000000005,172.04
0.573,225533,0.85,dubstep,-4.138999999999999,140.033
0.273,275919,0.8,dubstep,-4.364,140.014
0.518,231168,0.892,dubstep,-3.443,140.04399999999998
0.652,281303,0.8109999999999999,dubstep,-6.763,140.065
0.573,194394,0.9740000000000001,dubstep,-1.5830000000000002,149.76
0.708,306761,0.8909999999999999,dubstep,-8.686,139.968
0.807,339133,0.7140000000000001,dubstep,-5.8839999999999995,101.825
0.725,384906,0.92,dubstep,-7.099,140.001
0.66,270859,0.8170000000000001,dubstep,-8.231,140.029
0.601,253719,0.713,dubstep,-7.625,140.015
0.7909999999999999,250286,0.897,dubstep,-7.939,140.0
0.555,288050,0.8959999999999999,dubstep,-2.392,139.941
0.624,336927,0.914,dubstep,-2.862,139.972
0.51,219806,0.7609999999999999,dubstep,-5.0760000000000005,137.702
0.6779999999999999,272098,0.746,dubstep,-6.178,145.096
0.653,350807,0.879,dubstep,-7.069,139.951
0.703,294943,0.892,dubstep,-5.706,139.958
0.515,237438,0.938,dubstep,-3.158,140.058
0.581,404835,0.687,dubstep,-7.936,140.04399999999998
0.574,284590,0.89,dubstep,-4.857,140.036
0.615,281147,0.91,dubstep,-2.825,140.0
0.565,257250,0.955,dubstep,-2.576,139.929
0.871,218240,0.397,dubstep,-5.482,176.75400000000002
0.833,290213,0.7609999999999999,dubstep,-10.7,139.995
0.474,306892,0.9390000000000001,dubstep,-2.705,140.01
0.713,284130,0.971,dubstep,-1.264,128.064
0.672,249853,0.968,dubstep,-3.3710000000000004,125.98299999999999
0.593,331640,0.872,dubstep,-6.0729999999999995,139.97899999999998
0.445,295987,0.8740000000000001,dubstep,-3.4789999999999996,139.654
0.409,273973,0.9009999999999999,dubstep,-6.447,139.803
0.584,253279,0.8590000000000001,dubstep,-5.718999999999999,141.984
0.7509999999999999,278213,0.5670000000000001,dubstep,-5.831,139.976
0.381,330480,0.8170000000000001,dubstep,-4.372,167.926
0.684,348853,0.888,dubstep,-5.297000000000001,127.06299999999999
0.741,361941,0.838,dubstep,-5.181,127.98
0.42,247520,0.925,dubstep,-3.745,144.047
0.542,286000,0.951,dubstep,-0.627,175.01
0.898,192307,0.406,dubstep,-7.026,143.08100000000002
0.639,299610,0.8690000000000001,dubstep,-4.671,141.968
0.7959999999999999,260733,0.679,dubstep,-12.574000000000002,139.994
0.45299999999999996,282653,0.867,dubstep,-4.721,140.001
0.5489999999999999,318148,0.851,dubstep,-6.499,139.937
0.467,215657,0.871,dubstep,-5.494,174.97299999999998
0.565,297742,0.807,dubstep,-6.17,170.115
0.501,217313,0.9420000000000001,dubstep,-6.015,143.975
0.5920000000000001,275056,0.8859999999999999,dubstep,-5.657,139.91299999999998
0.542,191427,0.8,dubstep,-5.362,127.964
0.7759999999999999,302786,0.748,dubstep,-7.045,140.05200000000002
0.426,308633,0.8740000000000001,dubstep,-5.188,179.928
0.442,387107,0.987,dubstep,-4.787,174.063
0.28,303429,0.912,dubstep,-5.495,169.916
0.778,214467,0.8909999999999999,dubstep,-5.004,128.039
0.505,274867,0.6890000000000001,dubstep,-4.638999999999999,139.833
0.6709999999999999,220340,0.96,dubstep,-4.631,109.994
0.578,193907,0.8320000000000001,dubstep,-3.799,126.999
0.252,303507,0.99,dubstep,-3.7060000000000004,169.97299999999998
0.723,411017,0.8059999999999999,dubstep,-4.805,125.029
0.7440000000000001,286907,0.956,dubstep,-4.797,127.99600000000001
0.5329999999999999,259707,0.8079999999999999,dubstep,-4.2219999999999995,139.97
0.534,270453,0.669,dubstep,-7.471,139.866
0.504,270307,0.9179999999999999,dubstep,-4.499,174.007
0.562,164304,0.862,dubstep,-5.005,146.158
0.8109999999999999,332571,0.861,dubstep,-8.554,140.134
0.55,366946,0.9329999999999999,dubstep,-4.65,173.97299999999998
0.597,346286,0.93,dubstep,-4.809,140.05100000000002
0.6759999999999999,269720,0.9570000000000001,dubstep,-6.905,144.0
0.517,247693,0.978,dubstep,-4.053,110.0845
0.7290000000000001,246295,0.486,dubstep,-6.278,128.015
0.583,318193,0.898,dubstep,-6.074,139.968
0.7909999999999999,233413,0.847,dubstep,-5.92,139.894
0.37200000000000005,207987,0.825,dubstep,-3.6210000000000004,139.668
0.652,228004,0.581,dubstep,-8.511000000000001,139.982
0.507,246770,0.951,dubstep,-3.71,140.077
0.495,251289,0.9009999999999999,dubstep,-4.904,172.143
0.743,407027,0.878,dubstep,-7.49,128.004
0.606,317357,0.965,dubstep,-1.5230000000000001,140.072
0.715,367505,0.941,dubstep,-5.4879999999999995,127.99600000000001
0.48,284451,0.8009999999999999,dubstep,-6.099,140.451
0.624,245091,0.83,dubstep,-5.018,145.14600000000002
0.327,251670,0.9329999999999999,dubstep,-4.981,173.92
0.8170000000000001,311084,0.6759999999999999,dubstep,-6.832999999999999,127.046
0.507,285974,0.871,dubstep,-6.194,140.041
0.8590000000000001,308571,0.7440000000000001,dubstep,-8.269,140.05200000000002
0.65,296826,0.736,dubstep,-8.533999999999999,139.997
0.345,272196,0.595,dubstep,-7.787000000000001,139.928
0.597,268235,0.863,dubstep,-5.57,150.089
0.504,241714,0.88,dubstep,-5.956,139.959
0.524,257162,0.925,dubstep,-2.752,142.002
0.7240000000000001,276089,0.857,dubstep,-5.3389999999999995,147.05
0.58,253719,0.961,dubstep,-2.1590000000000003,110.01700000000001
0.35700000000000004,252000,0.8809999999999999,dubstep,-5.915,140.19299999999998
0.601,280360,0.9129999999999999,dubstep,-6.28,139.998
0.364,214760,0.813,dubstep,-3.8680000000000003,123.47399999999999
0.5479999999999999,274286,0.905,dubstep,-3.935,139.968
0.631,292552,0.797,dubstep,-5.382999999999999,144.975
0.687,280243,0.563,dubstep,-8.375,140.01
0.509,208316,0.79,dubstep,-3.782,127.946
0.56,288109,0.713,dubstep,-5.004,140.029
0.64,308973,0.843,dubstep,-8.049,127.958
0.467,309577,0.83,dubstep,-5.197,140.028
0.386,233696,0.774,dubstep,-5.621,140.09799999999998
0.479,257045,0.675,dubstep,-4.893,145.02200000000002
0.44799999999999995,186813,0.784,dubstep,-3.6860000000000004,136.245
0.58,246667,0.924,dubstep,-3.571,144.08700000000002
0.607,357293,0.9420000000000001,dubstep,-5.606,142.99200000000002
0.597,199554,0.929,dubstep,-2.9810000000000003,177.981
0.565,277980,0.968,dubstep,-3.9360000000000004,140.017
0.39,335099,0.653,dubstep,-7.494,128.011
0.5720000000000001,277070,0.812,dubstep,-6.236000000000001,170.169
0.961,634668,0.564,dubstep,-7.867999999999999,127.975
0.768,217800,0.878,dubstep,-6.737,140.025
0.855,237893,0.7829999999999999,dubstep,-5.59,139.97
0.48100000000000004,356840,0.951,dubstep,-3.884,175.019
0.6,204154,0.871,dubstep,-4.1080000000000005,140.144
0.695,219027,0.925,dubstep,-2.322,100.015
0.46299999999999997,238602,0.71,dubstep,-2.865,139.726
0.754,190387,0.847,dubstep,-4.113,110.022
0.541,206573,0.914,dubstep,-4.342,129.969
0.408,253022,0.68,dubstep,-5.0569999999999995,159.827
0.505,338000,0.9359999999999999,dubstep,-3.986,140.118
0.48,214267,0.841,dubstep,-2.267,126.113
0.546,276333,0.973,dubstep,-5.226,140.095
0.478,219440,0.74,dubstep,-7.392,144.983
0.601,265714,0.953,dubstep,-2.908,140.023
0.545,323438,0.6709999999999999,dubstep,-6.6579999999999995,144.955
0.494,301880,0.938,dubstep,-3.497,139.921
0.6890000000000001,314107,0.9009999999999999,dubstep,-4.812,127.96600000000001
0.514,345357,0.784,dubstep,-5.775,139.955
0.601,315427,0.877,dubstep,-4.446000000000001,139.958
0.7140000000000001,298175,0.755,dubstep,-5.178999999999999,144.997
0.578,281247,0.902,dubstep,-7.709,139.961
0.7829999999999999,349798,0.45299999999999996,dubstep,-7.849,128.003
0.608,352000,0.6829999999999999,dubstep,-8.969,171.878
0.511,348447,0.91,dubstep,-5.664,139.043
0.613,253333,0.982,dubstep,-2.138,139.97899999999998
0.47600000000000003,253714,0.943,dubstep,-4.5889999999999995,140.005
0.773,180701,0.684,dubstep,-11.100999999999999,128.05100000000002
0.578,320173,0.893,dubstep,-3.615,126.01799999999999
0.499,281083,0.826,dubstep,-7.082000000000001,140.007
0.406,283387,0.963,dubstep,-2.944,173.99599999999998
0.581,249120,0.925,dubstep,-3.213,139.982
0.684,447058,0.9209999999999999,dubstep,-6.329,139.775
0.657,248276,0.847,dubstep,-6.435,144.937
0.619,164540,0.968,dubstep,-3.194,171.86900000000003
0.654,216827,0.8340000000000001,dubstep,-7.138999999999999,139.93
0.605,200787,0.92,dubstep,-2.298,174.97400000000002
0.579,246667,0.925,dubstep,-3.576,144.092
0.7340000000000001,519848,0.6579999999999999,dubstep,-8.28,128.03
0.5379999999999999,210482,0.9129999999999999,dubstep,-4.934,139.705
0.596,291469,0.802,dubstep,-7.255,139.92
0.5770000000000001,270918,0.937,dubstep,-4.944,143.04
0.455,251467,0.72,dubstep,-6.598,140.04
0.5870000000000001,228000,0.638,dubstep,-9.87,140.17
0.46399999999999997,233407,0.68,dubstep,-6.901,170.144
0.478,353267,0.987,dubstep,-2.9130000000000003,140.037
0.575,259653,0.9329999999999999,dubstep,-4.232,140.024
0.606,220369,0.835,dubstep,-6.287000000000001,144.826
0.716,287147,0.682,dubstep,-9.427999999999999,127.99700000000001
0.6659999999999999,335307,0.711,dubstep,-6.1370000000000005,140.017
0.485,289973,0.835,dubstep,-4.092,127.954
0.7090000000000001,296250,0.7829999999999999,dubstep,-5.652,127.95299999999999
0.52,282854,0.872,dubstep,-3.267,173.99400000000003
0.595,368840,0.578,dubstep,-5.251,139.995
0.601,236495,0.863,dubstep,-4.263999999999999,169.958
0.5670000000000001,283558,0.875,dubstep,-6.132999999999999,140.004
0.65,304327,0.639,dubstep,-6.462000000000001,126.999
0.745,221023,0.5660000000000001,dubstep,-6.706,139.969
0.5670000000000001,208421,0.889,dubstep,-2.739,140.0
0.5720000000000001,277714,0.958,dubstep,-1.595,140.016
0.645,470375,0.922,dubstep,-7.837999999999999,192.035
0.8390000000000001,275455,0.977,dubstep,-2.5140000000000002,109.99
0.446,198857,0.956,dubstep,-4.739,139.995
0.531,260427,0.919,dubstep,-5.531000000000001,139.945
0.494,387707,0.937,dubstep,-3.2039999999999997,175.002
0.674,261245,0.953,dubstep,-2.895,127.977
0.34,265714,0.892,dubstep,-5.627999999999999,104.573
0.568,227360,0.932,dubstep,-5.001,140.05700000000002
0.5539999999999999,291892,0.8420000000000001,dubstep,-6.752000000000001,147.88
0.546,306149,0.8740000000000001,dubstep,-6.9879999999999995,139.892
0.51,191560,0.924,dubstep,-1.14,176.83599999999998
0.501,250952,0.8690000000000001,dubstep,-5.113,140.006
0.78,362893,0.9279999999999999,dubstep,-5.547999999999999,133.98
0.569,282857,0.802,dubstep,-6.3420000000000005,139.918
0.43200000000000005,252960,0.9690000000000001,dubstep,-3.1310000000000002,174.03099999999998
0.581,226640,0.782,dubstep,-6.669,139.974
0.716,215253,0.972,dubstep,-2.302,110.02600000000001
0.5379999999999999,231307,0.6990000000000001,dubstep,-6.901,139.917
0.47700000000000004,245529,0.9229999999999999,dubstep,-5.311,145.019
0.38799999999999996,256347,0.862,dubstep,-3.509,164.85
0.544,212571,0.982,dubstep,-3.812,140.04399999999998
0.537,229707,0.97,dubstep,-1.23,140.032
0.7959999999999999,247493,0.8640000000000001,dubstep,-5.598,139.972
0.815,396067,0.528,dubstep,-8.22,127.99600000000001
0.687,278147,0.7909999999999999,dubstep,-4.3469999999999995,140.172
0.49200000000000005,225787,0.87,dubstep,-3.7689999999999997,160.144
0.586,231268,0.958,dubstep,-4.013,139.95600000000002
0.5489999999999999,282857,0.893,dubstep,-4.225,140.024
0.5329999999999999,182827,0.867,dubstep,-5.26,145.05700000000002
0.754,426113,0.8109999999999999,dubstep,-5.053,127.00399999999999
0.353,281093,0.6779999999999999,dubstep,-7.687,142.085
0.496,233747,0.779,dubstep,-7.367000000000001,138.02100000000002
0.605,278056,0.9440000000000001,dubstep,-2.7960000000000003,140.031
0.696,239947,0.884,dubstep,-5.779,124.98899999999999
0.342,272267,0.884,dubstep,-3.44,139.332
0.561,212649,0.802,dubstep,-5.747000000000001,139.923
0.6890000000000001,240066,0.93,dubstep,-6.957999999999999,174.018
0.622,336920,0.551,dubstep,-10.35,140.001
0.35200000000000004,312000,0.961,dubstep,-6.724,140.06
0.725,393206,0.617,dubstep,-8.519,128.011
0.514,392000,0.818,dubstep,-4.784,142.056
0.7709999999999999,307553,0.804,dubstep,-5.59,134.991
0.28600000000000003,310871,0.92,dubstep,-4.768,104.986
0.777,279200,0.9570000000000001,dubstep,-9.262,144.02700000000002
0.542,272000,0.9790000000000001,dubstep,-2.286,159.931
0.522,265412,0.922,dubstep,-3.318,169.95
0.606,263067,0.8809999999999999,dubstep,-4.498,124.03
0.6409999999999999,319530,0.7559999999999999,dubstep,-6.689,139.96
0.636,180400,0.802,dubstep,-2.168,139.815
0.716,293240,0.586,dubstep,-8.875,134.026
0.785,270013,0.475,dubstep,-9.625,128.03799999999998
0.528,233693,0.81,dubstep,-2.174,124.995
0.636,309818,0.721,dubstep,-4.439,110.04899999999999
0.526,363000,0.802,dubstep,-5.212999999999999,139.92700000000002
0.588,375094,0.99,dubstep,-6.256,143.987
0.657,297000,0.9440000000000001,dubstep,-4.342,140.001
0.528,281143,0.789,dubstep,-5.452999999999999,101.984
0.6659999999999999,248727,0.93,dubstep,-3.826,110.01799999999999
0.446,265714,0.821,dubstep,-4.319,139.903
0.517,253503,0.9490000000000001,dubstep,-5.169,141.988
0.409,311632,0.9309999999999999,dubstep,-2.74,175.03799999999998
0.637,225303,0.764,dubstep,-5.662999999999999,140.062
0.544,310253,0.585,dubstep,-10.901,137.95
0.544,288000,0.539,dubstep,-10.697000000000001,139.92
0.41700000000000004,279640,0.7809999999999999,dubstep,-10.425,126.611
0.54,255429,0.907,dubstep,-4.776,140.005
0.596,190973,0.9670000000000001,dubstep,-3.9339999999999997,145.055
0.69,244364,0.7609999999999999,dubstep,-3.92,110.027
0.257,265560,0.961,dubstep,-1.2690000000000001,156.023
0.674,289286,0.815,dubstep,-6.792000000000001,139.945
0.474,278143,0.8220000000000001,dubstep,-4.873,139.969
0.242,316535,0.8809999999999999,dubstep,-5.574,137.946
0.659,226667,0.956,dubstep,-4.507,108.059
0.46799999999999997,300039,0.9059999999999999,dubstep,-2.88,141.666
0.546,247200,0.884,dubstep,-4.377,174.00400000000002
0.461,198267,0.6579999999999999,dubstep,-9.875,138.92600000000002
0.325,298286,0.738,dubstep,-6.4079999999999995,139.994
0.544,281143,0.9109999999999999,dubstep,-3.9739999999999998,139.994
0.423,229213,0.943,dubstep,-2.8080000000000003,139.48
0.556,245581,0.9009999999999999,dubstep,-4.867,171.956
0.586,232053,0.852,dubstep,-4.809,137.097
0.758,324751,0.7440000000000001,dubstep,-4.771,142.019
0.479,283453,0.9520000000000001,dubstep,-3.967,139.968
0.473,196664,0.794,dubstep,-5.151,139.313
0.657,317018,0.958,dubstep,-5.9239999999999995,139.993
0.581,339585,0.7979999999999999,dubstep,-5.209,126.00200000000001
0.662,234898,0.81,dubstep,-3.738,141.033
0.594,212561,0.807,dubstep,-4.9719999999999995,140.249
0.735,277975,0.555,dubstep,-8.84,100.01
0.755,277786,0.991,dubstep,-4.208,140.043
0.5720000000000001,158949,0.9279999999999999,dubstep,-1.59,139.94899999999998
0.536,279429,0.968,dubstep,-2.952,140.019
0.392,314667,0.722,dubstep,-5.033,101.49700000000001
0.392,304794,0.925,dubstep,-4.329,174.05
0.649,281040,0.725,dubstep,-6.55,143.033
0.67,248748,0.797,dubstep,-4.6610000000000005,140.08100000000002
0.741,222857,0.99,dubstep,-2.6180000000000003,139.99200000000002
0.5529999999999999,303096,0.983,dubstep,-2.426,139.93200000000002
0.39799999999999996,314348,0.735,dubstep,-7.662000000000001,171.925
0.745,261920,0.988,dubstep,-4.546,140.069
0.531,213266,0.985,dubstep,-1.48,139.971
0.601,255667,0.629,dubstep,-5.582999999999999,142.998
0.586,298402,0.836,dubstep,-6.067,109.932
0.882,322500,0.645,dubstep,-4.871,128.018
0.6629999999999999,290760,0.8220000000000001,dubstep,-2.909,128.002
0.823,363707,0.723,dubstep,-7.54,140.07
0.767,260571,0.986,dubstep,-2.013,140.005
0.6609999999999999,263088,0.95,dubstep,-3.417,128.03
0.825,221540,0.82,dubstep,-4.298,140.001
0.795,206680,0.982,dubstep,-0.737,159.982
0.772,251905,0.547,dubstep,-6.244,139.976
0.825,279707,0.841,dubstep,-4.105,139.814
0.516,335987,0.8859999999999999,dubstep,-3.7560000000000002,137.959
0.657,197933,0.9279999999999999,dubstep,-4.6339999999999995,140.011
0.59,318171,0.9329999999999999,dubstep,-4.372,175.048
0.512,362143,0.895,dubstep,-4.221,139.925
0.595,294857,0.746,dubstep,-9.519,139.976
0.54,239475,0.846,dubstep,-4.646,140.092
0.491,240000,0.946,dubstep,-1.719,139.91
0.608,442286,0.555,dubstep,-8.943999999999999,140.0
0.59,276747,0.797,dubstep,-3.378,192.014
0.561,227944,0.8740000000000001,dubstep,-8.894,140.047
0.659,332571,0.6759999999999999,dubstep,-8.197000000000001,139.457
0.46,301714,0.785,dubstep,-6.361000000000001,140.08700000000002
0.541,274600,0.856,dubstep,-3.966,153.066
0.68,208205,0.8009999999999999,dubstep,-13.147,140.014
0.547,272427,0.737,dubstep,-5.365,140.33100000000002
0.62,216628,0.7390000000000001,dubstep,-5.992999999999999,145.173
0.675,305890,0.823,dubstep,-2.509,139.988
0.439,204844,0.6609999999999999,dubstep,-5.003,155.642
0.35600000000000004,294857,0.86,dubstep,-3.427,139.719
0.5589999999999999,374360,0.94,dubstep,-3.675,177.002
0.521,280520,0.91,dubstep,-3.341,140.004
0.66,249480,0.8029999999999999,dubstep,-4.127,139.855
0.597,251586,0.787,dubstep,-6.124,145.086
0.904,232500,0.955,dubstep,-4.5089999999999995,128.003
0.617,328253,0.617,dubstep,-6.941,127.99600000000001
0.508,222640,0.894,dubstep,-4.664,139.944
0.5770000000000001,207429,0.875,dubstep,-4.901,140.033
0.584,247867,0.7959999999999999,dubstep,-5.012,139.958
0.679,241255,0.588,dubstep,-10.838,176.24900000000002
0.6609999999999999,256148,0.855,dubstep,-6.263,140.02
0.637,217500,0.728,dubstep,-9.106,128.127
0.602,304127,0.9840000000000001,dubstep,-2.497,139.997
0.524,227419,0.993,dubstep,-2.3369999999999997,140.013
0.762,356641,0.9640000000000001,dubstep,-3.8710000000000004,140.011
0.72,266347,0.902,dubstep,-1.364,128.025
0.573,281250,0.722,dubstep,-4.573,139.993
0.35600000000000004,313347,0.966,dubstep,-4.13,173.99200000000002
0.633,257143,0.98,dubstep,-3.383,140.05100000000002
0.7070000000000001,206413,0.924,dubstep,-2.842,127.93700000000001
0.645,139860,0.8079999999999999,dubstep,-5.46,144.82
0.6509999999999999,264000,0.893,dubstep,-2.83,139.946
0.516,283320,0.309,dubstep,-10.866,140.004
0.536,206162,0.7120000000000001,dubstep,-9.282,155.966
0.49700000000000005,280308,0.727,dubstep,-3.7960000000000003,147.95600000000002
0.561,281907,0.6609999999999999,dubstep,-3.54,169.988
0.40700000000000003,234920,0.7979999999999999,dubstep,-3.0460000000000003,131.815
0.42200000000000004,295043,0.907,dubstep,-3.707,108.414
0.7,330300,0.695,dubstep,-8.356,139.993
0.574,223329,0.9390000000000001,dubstep,-2.464,139.958
0.737,324742,0.757,dubstep,-8.904,128.001
0.429,258107,0.8290000000000001,dubstep,-5.156000000000001,186.35299999999998
0.5770000000000001,302714,0.8809999999999999,dubstep,-3.906,139.994
0.62,199904,0.8809999999999999,dubstep,-5.851,126.035
0.414,276934,0.96,dubstep,-4.238,132.85299999999998
0.6809999999999999,281455,0.909,dubstep,-4.8469999999999995,110.007
0.462,313069,0.736,dubstep,-6.007000000000001,130.04399999999998
0.655,288194,0.937,dubstep,-5.066,180.01
0.633,221706,0.946,dubstep,-6.067,139.969
0.514,207040,0.909,dubstep,-2.51,159.972
0.591,240012,0.956,dubstep,-4.813,140.062
0.556,250667,0.948,dubstep,-5.522,174.975
0.526,265320,0.723,dubstep,-5.242999999999999,175.278
0.617,186320,0.7759999999999999,dubstep,-6.06,130.04
0.617,305143,0.929,dubstep,-1.879,139.988
0.557,245143,0.6890000000000001,dubstep,-8.846,139.89700000000002
0.366,389024,0.5720000000000001,dubstep,-4.748,119.93799999999999
0.607,217080,0.74,dubstep,-3.116,127.955
0.374,360021,0.885,dubstep,-6.797000000000001,104.96799999999999
0.524,247362,0.96,dubstep,-4.003,139.89600000000002
0.6459999999999999,226286,0.97,dubstep,-1.64,140.145
0.40299999999999997,186750,0.679,dubstep,-9.054,160.30200000000002
0.605,211880,0.8,dubstep,-6.235,128.07399999999998
0.627,364213,0.6809999999999999,dubstep,-5.652,139.968
0.6729999999999999,329793,0.789,dubstep,-6.2010000000000005,139.873
0.69,301524,0.444,dubstep,-7.313,100.68
0.6759999999999999,391289,0.935,dubstep,-3.016,140.045
0.6629999999999999,309170,0.8490000000000001,dubstep,-3.375,140.04399999999998
0.34700000000000003,345453,0.877,dubstep,-5.045,136.061
0.39899999999999997,236592,0.9620000000000001,dubstep,-2.15,140.475
0.44799999999999995,307640,0.919,dubstep,-5.396,140.142
0.40299999999999997,198577,0.94,dubstep,-3.7880000000000003,174.045
0.511,282400,0.823,dubstep,-7.269,105.01899999999999
