,acousticness,analysis_url,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,title,track_href,type,uri,valence
308,0.000238,https://api.spotify.com/v1/audio-analysis/72wFsBfbxJPgwwlpPu0E5y,Stefano Noferini,0.708,419445,0.958,house,72wFsBfbxJPgwwlpPu0E5y,0.791,8,0.809,-5.739,1,0.0402,126.983,4,Go Home - Original Club Mix,https://api.spotify.com/v1/tracks/72wFsBfbxJPgwwlpPu0E5y,audio_features,spotify:track:72wFsBfbxJPgwwlpPu0E5y,0.103
309,0.052,https://api.spotify.com/v1/audio-analysis/2tYIB8IHaaXArX83OM6tut,Sebastien Leger,0.79,559360,0.8,house,2tYIB8IHaaXArX83OM6tut,0.912,10,0.0847,-8.102,0,0.0561,126.996,3,Polymod - Original Mix,https://api.spotify.com/v1/tracks/2tYIB8IHaaXArX83OM6tut,audio_features,spotify:track:2tYIB8IHaaXArX83OM6tut,0.781
310,0.0566,https://api.spotify.com/v1/audio-analysis/0cygZWk8Vi8AisH8s0fb5N,Pete Griffiths,0.705,450467,0.818,house,0cygZWk8Vi8AisH8s0fb5N,0.319,1,0.0892,-7.941,1,0.0423,127.997,4,The Sky - Original Club Mix,https://api.spotify.com/v1/tracks/0cygZWk8Vi8AisH8s0fb5N,audio_features,spotify:track:0cygZWk8Vi8AisH8s0fb5N,0.142
311,8.92e-05,https://api.spotify.com/v1/audio-analysis/5xXBfvNisMnmuq2r1eBuy2,Lovebirds,0.839,438535,0.619,house,5xXBfvNisMnmuq2r1eBuy2,0.368,8,0.0743,-9.355,1,0.105,121.008,4,Want You In My Soul - Hot Toddy Remix,https://api.spotify.com/v1/tracks/5xXBfvNisMnmuq2r1eBuy2,audio_features,spotify:track:5xXBfvNisMnmuq2r1eBuy2,0.254
312,0.00225,https://api.spotify.com/v1/audio-analysis/1mfpMeu7T24C7Q2jZLCnXi,Florence + The Machine,0.752,485625,0.893,house,1mfpMeu7T24C7Q2jZLCnXi,0.73,1,0.0818,-6.118,0,0.0424,127.999,4,You've Got The Love - Mark Knight Remix,https://api.spotify.com/v1/tracks/1mfpMeu7T24C7Q2jZLCnXi,audio_features,spotify:track:1mfpMeu7T24C7Q2jZLCnXi,0.0366
313,0.000398,https://api.spotify.com/v1/audio-analysis/2AFFltFCladDU8jWD4r9fp,Funkagenda,0.802,457500,0.591,house,2AFFltFCladDU8jWD4r9fp,0.693,8,0.0747,-4.873,1,0.0799,128.002,3,Drift - Original Club Mix,https://api.spotify.com/v1/tracks/2AFFltFCladDU8jWD4r9fp,audio_features,spotify:track:2AFFltFCladDU8jWD4r9fp,0.337
314,0.00155,https://api.spotify.com/v1/audio-analysis/4parQHxsAoXhWzVYZBafF6,CaPa,0.544,412500,0.892,house,4parQHxsAoXhWzVYZBafF6,0.833,7,0.0624,-4.566,1,0.0357,128.011,4,Psykos - Original Club Mix,https://api.spotify.com/v1/tracks/4parQHxsAoXhWzVYZBafF6,audio_features,spotify:track:4parQHxsAoXhWzVYZBafF6,0.316
315,0.00283,https://api.spotify.com/v1/audio-analysis/7wQt1L58eXBiftIzkpx83W,Mauro Picotto,0.791,522373,0.605,house,7wQt1L58eXBiftIzkpx83W,0.929,4,0.0463,-7.359,0,0.0561,125.999,4,I Am What I Am - Original Mix,https://api.spotify.com/v1/tracks/7wQt1L58eXBiftIzkpx83W,audio_features,spotify:track:7wQt1L58eXBiftIzkpx83W,0.322
316,0.00197,https://api.spotify.com/v1/audio-analysis/4nkd6s2HECm4dl4Hs3owrm,Michael Woods,0.748,407683,0.801,house,4nkd6s2HECm4dl4Hs3owrm,0.838,6,0.121,-7.164,0,0.0669,125.983,4,No Access - Original Mix,https://api.spotify.com/v1/tracks/4nkd6s2HECm4dl4Hs3owrm,audio_features,spotify:track:4nkd6s2HECm4dl4Hs3owrm,0.0384
317,0.0065,https://api.spotify.com/v1/audio-analysis/6JAL9FboaO5uVxNerM2JlF,Afrojack,0.803,385312,0.781,house,6JAL9FboaO5uVxNerM2JlF,0.506,0,0.0625,-5.338,1,0.0696,130.01,4,Prutataaa - Original Mix,https://api.spotify.com/v1/tracks/6JAL9FboaO5uVxNerM2JlF,audio_features,spotify:track:6JAL9FboaO5uVxNerM2JlF,0.225
318,3.6e-05,https://api.spotify.com/v1/audio-analysis/5yMmWmOZAXfHLiGrLmZSuY,Jason Cadden,0.784,367618,0.875,house,5yMmWmOZAXfHLiGrLmZSuY,0.885,6,0.699,-6.155,0,0.0876,128.01,4,Get Up - Original Club Mix,https://api.spotify.com/v1/tracks/5yMmWmOZAXfHLiGrLmZSuY,audio_features,spotify:track:5yMmWmOZAXfHLiGrLmZSuY,0.0615
319,0.000429,https://api.spotify.com/v1/audio-analysis/1vfCru58TG3nURPwoaQvmS,Chris Lake,0.903,464853,0.666,house,1vfCru58TG3nURPwoaQvmS,0.0427,11,0.0603,-5.657,0,0.0538,126.998,4,Only One - DJ PP Edit,https://api.spotify.com/v1/tracks/1vfCru58TG3nURPwoaQvmS,audio_features,spotify:track:1vfCru58TG3nURPwoaQvmS,0.9
320,0.00194,https://api.spotify.com/v1/audio-analysis/6RcD352qJbLRO3U3Tmatqs,Mark Fanciulli,0.803,445470,0.985,house,6RcD352qJbLRO3U3Tmatqs,0.21,9,0.551,-6.147,1,0.0506,125.031,4,The Tide - Joris Voorn Edit,https://api.spotify.com/v1/tracks/6RcD352qJbLRO3U3Tmatqs,audio_features,spotify:track:6RcD352qJbLRO3U3Tmatqs,0.766
321,0.000241,https://api.spotify.com/v1/audio-analysis/50KCal9X7Y3LxKrHNruiLv,Alex Kenji,0.821,393458,0.968,house,50KCal9X7Y3LxKrHNruiLv,0.878,2,0.0287,-5.872,1,0.0562,128.045,4,Something About You - Mix 1,https://api.spotify.com/v1/tracks/50KCal9X7Y3LxKrHNruiLv,audio_features,spotify:track:50KCal9X7Y3LxKrHNruiLv,0.817
322,0.00118,https://api.spotify.com/v1/audio-analysis/7mLWqG3ZRORWxLIzzciFdx,Kamisshake,0.855,372000,0.9,house,7mLWqG3ZRORWxLIzzciFdx,0.0366,6,0.24,-7.01,1,0.136,127.009,4,Dark Beat - Deadmau5 Re-Edit,https://api.spotify.com/v1/tracks/7mLWqG3ZRORWxLIzzciFdx,audio_features,spotify:track:7mLWqG3ZRORWxLIzzciFdx,0.961
323,0.0258,https://api.spotify.com/v1/audio-analysis/5pYRPtP0lliIjbCjw7rNaF,Sander van Doorn,0.745,405362,0.68,house,5pYRPtP0lliIjbCjw7rNaF,0.794,3,0.108,-6.645,1,0.0514,128.004,4,Reach Out - Thomas Gold Remix,https://api.spotify.com/v1/tracks/5pYRPtP0lliIjbCjw7rNaF,audio_features,spotify:track:5pYRPtP0lliIjbCjw7rNaF,0.159
324,7.82e-05,https://api.spotify.com/v1/audio-analysis/6nMzaLugnvGgeknxtsDEvm,Workidz,0.778,490980,0.53,house,6nMzaLugnvGgeknxtsDEvm,0.919,8,0.068,-10.164,0,0.0832,125.986,4,Complex - Original Club Mix,https://api.spotify.com/v1/tracks/6nMzaLugnvGgeknxtsDEvm,audio_features,spotify:track:6nMzaLugnvGgeknxtsDEvm,0.312
325,0.00311,https://api.spotify.com/v1/audio-analysis/4ophjWjUerX0M1RJHsYhIO,UMEK,0.79,442243,0.825,house,4ophjWjUerX0M1RJHsYhIO,0.751,11,0.614,-5.83,0,0.0621,127.004,4,System Of Rules - Original Mix,https://api.spotify.com/v1/tracks/4ophjWjUerX0M1RJHsYhIO,audio_features,spotify:track:4ophjWjUerX0M1RJHsYhIO,0.0765
326,0.000291,https://api.spotify.com/v1/audio-analysis/0tAJLqvda7BqrEHB792dUy,Quivver,0.796,431206,0.763,house,0tAJLqvda7BqrEHB792dUy,0.89,7,0.0898,-10.435,1,0.074,125.0,4,Ding Dang - Original Club Mix,https://api.spotify.com/v1/tracks/0tAJLqvda7BqrEHB792dUy,audio_features,spotify:track:0tAJLqvda7BqrEHB792dUy,0.0385
327,6.66e-05,https://api.spotify.com/v1/audio-analysis/4UzJgrOO51lsI8miGWbWYi,Jay Lumen,0.791,432123,0.852,house,4UzJgrOO51lsI8miGWbWYi,0.9,6,0.635,-6.245,1,0.0936,127.023,4,Here Comes That Sound - Original Mix,https://api.spotify.com/v1/tracks/4UzJgrOO51lsI8miGWbWYi,audio_features,spotify:track:4UzJgrOO51lsI8miGWbWYi,0.249
328,0.0112,https://api.spotify.com/v1/audio-analysis/1FwndHFUfdWtzzgXtV3qsU,Sergio Fernandez,0.799,465557,0.948,house,1FwndHFUfdWtzzgXtV3qsU,0.87,9,0.0727,-8.235,0,0.0604,124.988,4,Siente la Musica - Original Club Mix,https://api.spotify.com/v1/tracks/1FwndHFUfdWtzzgXtV3qsU,audio_features,spotify:track:1FwndHFUfdWtzzgXtV3qsU,0.496
329,0.0984,https://api.spotify.com/v1/audio-analysis/2L6opvPmfDdc6hyX5LC7FB,Scott Grooves,0.803,439167,0.787,house,2L6opvPmfDdc6hyX5LC7FB,0.492,1,0.0461,-7.214,1,0.414,126.12,4,Mothership Reconnection - Daft Punk Remix,https://api.spotify.com/v1/tracks/2L6opvPmfDdc6hyX5LC7FB,audio_features,spotify:track:2L6opvPmfDdc6hyX5LC7FB,0.737
330,0.00874,https://api.spotify.com/v1/audio-analysis/2ZUUbLs5bUd1I1Jb6zqObk,Sunhatch,0.818,339087,0.563,house,2ZUUbLs5bUd1I1Jb6zqObk,0.00163,9,0.106,-10.303,1,0.07,123.01,4,Live Without You - Original Club Mix,https://api.spotify.com/v1/tracks/2ZUUbLs5bUd1I1Jb6zqObk,audio_features,spotify:track:2ZUUbLs5bUd1I1Jb6zqObk,0.586
331,0.002,https://api.spotify.com/v1/audio-analysis/3rEJ0zEB32tKGzciyoFXVc,HOSH,0.877,399662,0.385,house,3rEJ0zEB32tKGzciyoFXVc,0.899,0,0.0773,-9.299,1,0.0528,123.003,4,Finally Mine - Gorge Remix,https://api.spotify.com/v1/tracks/3rEJ0zEB32tKGzciyoFXVc,audio_features,spotify:track:3rEJ0zEB32tKGzciyoFXVc,0.453
332,0.00412,https://api.spotify.com/v1/audio-analysis/4GzVH3ADknoLozc5i8bxgt,UNER,0.816,589154,0.63,house,4GzVH3ADknoLozc5i8bxgt,0.897,11,0.0875,-10.604,1,0.11,121.003,4,She Was The First - Peter Horrevorts Remix,https://api.spotify.com/v1/tracks/4GzVH3ADknoLozc5i8bxgt,audio_features,spotify:track:4GzVH3ADknoLozc5i8bxgt,0.221
333,0.00275,https://api.spotify.com/v1/audio-analysis/6BfxxqfiBsGHaAopRDFyOM,Nikitin,0.857,601905,0.782,house,6BfxxqfiBsGHaAopRDFyOM,0.85,1,0.0919,-6.853,1,0.202,125.007,4,Blown - Nic Fanciulli Remix,https://api.spotify.com/v1/tracks/6BfxxqfiBsGHaAopRDFyOM,audio_features,spotify:track:6BfxxqfiBsGHaAopRDFyOM,0.485
334,0.00874,https://api.spotify.com/v1/audio-analysis/5KPBnVa6XtEenlP81opRMI,Todd Terje,0.806,529280,0.787,house,5KPBnVa6XtEenlP81opRMI,0.894,1,0.0717,-10.888,1,0.0727,120.006,4,Ragysh - Original Mix,https://api.spotify.com/v1/tracks/5KPBnVa6XtEenlP81opRMI,audio_features,spotify:track:5KPBnVa6XtEenlP81opRMI,0.642
335,0.000604,https://api.spotify.com/v1/audio-analysis/51tYOTryrTB1YepCGSjt0z,Kaiserdisco,0.801,529610,0.8,house,51tYOTryrTB1YepCGSjt0z,0.905,4,0.0367,-6.852,0,0.0568,127.017,4,Silfide - Original Mix,https://api.spotify.com/v1/tracks/51tYOTryrTB1YepCGSjt0z,audio_features,spotify:track:51tYOTryrTB1YepCGSjt0z,0.267
336,9.31e-05,https://api.spotify.com/v1/audio-analysis/1U3E8OE5KmRuPU4cGRMUAi,Paolo Mojo,0.705,374956,0.849,house,1U3E8OE5KmRuPU4cGRMUAi,0.894,6,0.16,-4.649,1,0.0713,127.993,4,All Night Alright - Manuel De La Mare Remix,https://api.spotify.com/v1/tracks/1U3E8OE5KmRuPU4cGRMUAi,audio_features,spotify:track:1U3E8OE5KmRuPU4cGRMUAi,0.286
337,0.24,https://api.spotify.com/v1/audio-analysis/2yk6TSOBYPRBocZSJGsJcO,James Harcourt,0.791,450000,0.913,house,2yk6TSOBYPRBocZSJGsJcO,0.899,4,0.0955,-5.859,0,0.0883,128.006,4,Unpleasant Surprise - Popof Remix,https://api.spotify.com/v1/tracks/2yk6TSOBYPRBocZSJGsJcO,audio_features,spotify:track:2yk6TSOBYPRBocZSJGsJcO,0.584
338,3.36e-05,https://api.spotify.com/v1/audio-analysis/0Vj4oWXYlECA8jiE7oBbSC,Ferreck Dawn,0.753,509546,0.808,house,0Vj4oWXYlECA8jiE7oBbSC,0.295,10,0.648,-6.782,0,0.0509,124.005,4,Nyunzu - Original Club Mix,https://api.spotify.com/v1/tracks/0Vj4oWXYlECA8jiE7oBbSC,audio_features,spotify:track:0Vj4oWXYlECA8jiE7oBbSC,0.0503
339,0.00194,https://api.spotify.com/v1/audio-analysis/284XI2SkqrZltoYfcjK8VY,Ray Foxx,0.747,391652,0.8,house,284XI2SkqrZltoYfcjK8VY,0.826,1,0.0785,-4.505,1,0.0625,128.016,4,The Trumpeter - Original Mix,https://api.spotify.com/v1/tracks/284XI2SkqrZltoYfcjK8VY,audio_features,spotify:track:284XI2SkqrZltoYfcjK8VY,0.74
340,0.0024,https://api.spotify.com/v1/audio-analysis/3Jd7v3jHYkgKwqO8bmJXFk,Mark Storie,0.85,411150,0.498,house,3Jd7v3jHYkgKwqO8bmJXFk,0.478,8,0.0543,-9.899,0,0.0661,126.026,4,Gyoza - Original Club Mix,https://api.spotify.com/v1/tracks/3Jd7v3jHYkgKwqO8bmJXFk,audio_features,spotify:track:3Jd7v3jHYkgKwqO8bmJXFk,0.34
341,0.0381,https://api.spotify.com/v1/audio-analysis/4yg9GXnTuvq19UqHiZeICg,Darran Nugent,0.815,377000,0.518,house,4yg9GXnTuvq19UqHiZeICg,0.585,7,0.0904,-9.815,0,0.21,128.006,4,How Can I - Original Mix,https://api.spotify.com/v1/tracks/4yg9GXnTuvq19UqHiZeICg,audio_features,spotify:track:4yg9GXnTuvq19UqHiZeICg,0.489
342,0.00553,https://api.spotify.com/v1/audio-analysis/4CnJT1SgqysyKdgtUtMyFy,Alli Borem,0.841,365718,0.55,house,4CnJT1SgqysyKdgtUtMyFy,0.379,1,0.675,-10.23,1,0.0598,126.005,4,Scotch Your Mind - Original Mix,https://api.spotify.com/v1/tracks/4CnJT1SgqysyKdgtUtMyFy,audio_features,spotify:track:4CnJT1SgqysyKdgtUtMyFy,0.53
343,0.00802,https://api.spotify.com/v1/audio-analysis/6D5SKSGrScWwyCiQ4mzTrO,Art of Tones,0.841,414374,0.704,house,6D5SKSGrScWwyCiQ4mzTrO,0.606,1,0.254,-9.586,0,0.284,121.007,4,Too Much - Original Mix,https://api.spotify.com/v1/tracks/6D5SKSGrScWwyCiQ4mzTrO,audio_features,spotify:track:6D5SKSGrScWwyCiQ4mzTrO,0.645
344,0.00133,https://api.spotify.com/v1/audio-analysis/7uVGg2zwYBF0pRvCIQ1fWL,Ralph Good,0.793,459048,0.956,house,7uVGg2zwYBF0pRvCIQ1fWL,0.949,9,0.0915,-5.889,0,0.11,126.014,4,The Roots - Belocca's Tribe On The Moon Remix,https://api.spotify.com/v1/tracks/7uVGg2zwYBF0pRvCIQ1fWL,audio_features,spotify:track:7uVGg2zwYBF0pRvCIQ1fWL,0.729
345,0.00725,https://api.spotify.com/v1/audio-analysis/6GzhBq545qPYk9U2hlwLDE,Mark Storie,0.811,4105059,0.816,house,6GzhBq545qPYk9U2hlwLDE,0.456,11,0.1,-7.038,0,0.0633,125.008,4,Toolroom Records Ibiza 2011 Vol. 2 - Poolside Mix,https://api.spotify.com/v1/tracks/6GzhBq545qPYk9U2hlwLDE,audio_features,spotify:track:6GzhBq545qPYk9U2hlwLDE,0.289
346,0.0041,https://api.spotify.com/v1/audio-analysis/4x4LFwgM0PVEteq47msTfC,Pete Griffiths,0.759,4013859,0.877,house,4x4LFwgM0PVEteq47msTfC,0.556,1,0.649,-5.782,1,0.0399,127.003,4,Toolroom Records Ibiza 2011 Vol. 2 - Club Mix,https://api.spotify.com/v1/tracks/4x4LFwgM0PVEteq47msTfC,audio_features,spotify:track:4x4LFwgM0PVEteq47msTfC,0.188
347,0.00214,https://api.spotify.com/v1/audio-analysis/2AhLRn6yvCzko81N1US3Q0,George Andrews,0.763,3653474,0.933,house,2AhLRn6yvCzko81N1US3Q0,0.71,11,0.62,-5.665,0,0.0597,128.001,4,Toolroom Records Ibiza 2011 Vol. 2 - Afterclub Mix,https://api.spotify.com/v1/tracks/2AhLRn6yvCzko81N1US3Q0,audio_features,spotify:track:2AhLRn6yvCzko81N1US3Q0,0.373
348,0.00572,https://api.spotify.com/v1/audio-analysis/6tsMC7YCLcQxr16O77fkoX,David Guetta,0.668,192276,0.829,house,6tsMC7YCLcQxr16O77fkoX,0.0,11,0.358,-2.748,0,0.0334,127.0,4,Little Bad Girl (feat. Taio Cruz & Ludacris),https://api.spotify.com/v1/tracks/6tsMC7YCLcQxr16O77fkoX,audio_features,spotify:track:6tsMC7YCLcQxr16O77fkoX,0.648
349,0.0058,https://api.spotify.com/v1/audio-analysis/19m9hCeDe1XXB4NLtUrctp,Tommy Trash,0.704,377153,0.962,house,19m9hCeDe1XXB4NLtUrctp,0.128,7,0.22,-3.095,1,0.115,127.997,4,Cascade - Original Mix,https://api.spotify.com/v1/tracks/19m9hCeDe1XXB4NLtUrctp,audio_features,spotify:track:19m9hCeDe1XXB4NLtUrctp,0.0723
350,0.0225,https://api.spotify.com/v1/audio-analysis/14fmbvjYLqRZEXz1VZdM2M,Rihanna,0.755,215760,0.74,house,14fmbvjYLqRZEXz1VZdM2M,0.00139,1,0.124,-4.951,1,0.0407,127.98,4,We Found Love,https://api.spotify.com/v1/tracks/14fmbvjYLqRZEXz1VZdM2M,audio_features,spotify:track:14fmbvjYLqRZEXz1VZdM2M,0.609
351,0.0485,https://api.spotify.com/v1/audio-analysis/2Lv7vYpPx68ttqspWdMnvw,Dimitri Vangelis & Wyman,0.632,349507,0.83,house,2Lv7vYpPx68ttqspWdMnvw,0.079,7,0.566,-5.193,0,0.063,128.013,4,Payback,https://api.spotify.com/v1/tracks/2Lv7vYpPx68ttqspWdMnvw,audio_features,spotify:track:2Lv7vYpPx68ttqspWdMnvw,0.319
352,0.00506,https://api.spotify.com/v1/audio-analysis/0qTw7kEFpNdECY7jRCg54v,Otto Knows,0.596,357507,0.727,house,0qTw7kEFpNdECY7jRCg54v,0.16,3,0.0847,-7.071,1,0.0597,125.968,4,Million Voices,https://api.spotify.com/v1/tracks/0qTw7kEFpNdECY7jRCg54v,audio_features,spotify:track:0qTw7kEFpNdECY7jRCg54v,0.235
353,0.00164,https://api.spotify.com/v1/audio-analysis/6vOCcO3YjdfaXkaFpcMtPz,Jack Back,0.703,346930,0.684,house,6vOCcO3YjdfaXkaFpcMtPz,0.000378,8,0.0744,-6.532,1,0.0778,126.027,4,"Wild One Two (feat. David Guetta, Nicky Romero & Sia)",https://api.spotify.com/v1/tracks/6vOCcO3YjdfaXkaFpcMtPz,audio_features,spotify:track:6vOCcO3YjdfaXkaFpcMtPz,0.217
354,0.000446,https://api.spotify.com/v1/audio-analysis/2pwKuWR6PBtvxf38pb7Fov,ARTY,0.575,341250,0.807,house,2pwKuWR6PBtvxf38pb7Fov,0.869,9,0.112,-6.256,0,0.0455,128.012,4,Trio,https://api.spotify.com/v1/tracks/2pwKuWR6PBtvxf38pb7Fov,audio_features,spotify:track:2pwKuWR6PBtvxf38pb7Fov,0.17
355,0.000136,https://api.spotify.com/v1/audio-analysis/1VWSVt3Q0nGbq2EHe2zJYJ,Tiësto,0.493,185500,0.918,house,1VWSVt3Q0nGbq2EHe2zJYJ,0.909,8,0.887,-4.37,1,0.0583,128.022,4,Pair of Dice (Radio Edit),https://api.spotify.com/v1/tracks/1VWSVt3Q0nGbq2EHe2zJYJ,audio_features,spotify:track:1VWSVt3Q0nGbq2EHe2zJYJ,0.209
356,0.0588,https://api.spotify.com/v1/audio-analysis/3NcO4jGK1Opb5ea0mYLpxb,Flo Rida,0.706,248133,0.89,house,3NcO4jGK1Opb5ea0mYLpxb,0.00286,1,0.306,-4.444,0,0.0688,128.011,4,Good Feeling,https://api.spotify.com/v1/tracks/3NcO4jGK1Opb5ea0mYLpxb,audio_features,spotify:track:3NcO4jGK1Opb5ea0mYLpxb,0.684
357,0.0104,https://api.spotify.com/v1/audio-analysis/6UQatM4RuZJO5uv7pmGm0u,Jacob Van Hage,0.727,363322,0.66,house,6UQatM4RuZJO5uv7pmGm0u,0.877,4,0.0674,-7.351,1,0.0483,128.034,4,Convoi - Original Mix,https://api.spotify.com/v1/tracks/6UQatM4RuZJO5uv7pmGm0u,audio_features,spotify:track:6UQatM4RuZJO5uv7pmGm0u,0.115
358,0.00017,https://api.spotify.com/v1/audio-analysis/5DLpMtIB6NJOMuEFaI63hM,Luca Monticelli,0.568,347813,0.96,house,5DLpMtIB6NJOMuEFaI63hM,0.915,10,0.133,-4.138,0,0.0401,128.028,4,Guerrilla - Original Mix,https://api.spotify.com/v1/tracks/5DLpMtIB6NJOMuEFaI63hM,audio_features,spotify:track:5DLpMtIB6NJOMuEFaI63hM,0.263
359,0.0118,https://api.spotify.com/v1/audio-analysis/0HM7jMbISVc0iXUIfdw4Gf,Sander van Doorn,0.715,414961,0.889,house,0HM7jMbISVc0iXUIfdw4Gf,0.558,9,0.0611,-4.609,0,0.0732,127.984,4,Outro - EDX's Fe5tival Mix,https://api.spotify.com/v1/tracks/0HM7jMbISVc0iXUIfdw4Gf,audio_features,spotify:track:0HM7jMbISVc0iXUIfdw4Gf,0.182
360,0.00386,https://api.spotify.com/v1/audio-analysis/6LXmJs32oPJJX4Lp3FHDLz,Spencer & Hill,0.729,362027,0.692,house,6LXmJs32oPJJX4Lp3FHDLz,0.0555,6,0.0299,-5.13,1,0.209,128.008,4,Believe It - Cazzette's Androids Sound Hot Remix,https://api.spotify.com/v1/tracks/6LXmJs32oPJJX4Lp3FHDLz,audio_features,spotify:track:6LXmJs32oPJJX4Lp3FHDLz,0.613
361,0.0961,https://api.spotify.com/v1/audio-analysis/1QhjWGUGTH3xQJulnFFgWk,Gregori Klosman,0.687,301875,0.916,house,1QhjWGUGTH3xQJulnFFgWk,0.956,11,0.0743,-4.802,0,0.128,127.971,4,Kameha - Original Mix,https://api.spotify.com/v1/tracks/1QhjWGUGTH3xQJulnFFgWk,audio_features,spotify:track:1QhjWGUGTH3xQJulnFFgWk,0.743
362,0.0819,https://api.spotify.com/v1/audio-analysis/271gVKMp75KyKyy7Uaf7k5,Dezza,0.8,581170,0.924,house,271gVKMp75KyKyy7Uaf7k5,0.895,7,0.312,-5.54,0,0.224,127.999,4,Allure - Original Mix,https://api.spotify.com/v1/tracks/271gVKMp75KyKyy7Uaf7k5,audio_features,spotify:track:271gVKMp75KyKyy7Uaf7k5,0.371
363,0.000428,https://api.spotify.com/v1/audio-analysis/0WNKbfnS567LmV7NFYhvUg,Sander van Doorn,0.712,348750,0.665,house,0WNKbfnS567LmV7NFYhvUg,0.928,10,0.0622,-5.004,0,0.045,127.994,4,Slap My Pitch Up - Extended Mix,https://api.spotify.com/v1/tracks/0WNKbfnS567LmV7NFYhvUg,audio_features,spotify:track:0WNKbfnS567LmV7NFYhvUg,0.12
364,0.000433,https://api.spotify.com/v1/audio-analysis/76vhM4bUt8dPf0W7CGlyPv,Misha Kitone,0.628,437220,0.914,house,76vhM4bUt8dPf0W7CGlyPv,0.63,5,0.26,-5.149,0,0.0942,128.026,4,Beyond The Rave - Original Mix,https://api.spotify.com/v1/tracks/76vhM4bUt8dPf0W7CGlyPv,audio_features,spotify:track:76vhM4bUt8dPf0W7CGlyPv,0.34
365,2.89e-05,https://api.spotify.com/v1/audio-analysis/0CjjGvFdhx4SkMIOnm2zlM,Paul Thomas,0.613,422348,0.967,house,0CjjGvFdhx4SkMIOnm2zlM,0.932,6,0.124,-3.063,0,0.0369,125.995,3,V.A.M.P. - Original Mix,https://api.spotify.com/v1/tracks/0CjjGvFdhx4SkMIOnm2zlM,audio_features,spotify:track:0CjjGvFdhx4SkMIOnm2zlM,0.189
366,0.000922,https://api.spotify.com/v1/audio-analysis/6DkHJQwgZgNEt8onfYqSrN,Evol Wavez,0.613,386250,0.695,house,6DkHJQwgZgNEt8onfYqSrN,0.925,10,0.266,-5.334,0,0.0445,127.995,4,Everyday - Original Mix,https://api.spotify.com/v1/tracks/6DkHJQwgZgNEt8onfYqSrN,audio_features,spotify:track:6DkHJQwgZgNEt8onfYqSrN,0.36
367,0.0452,https://api.spotify.com/v1/audio-analysis/1tSgXZU6PTil18UiaPqUdn,Blasterjaxx,0.652,373135,0.805,house,1tSgXZU6PTil18UiaPqUdn,0.916,10,0.125,-7.464,0,0.0483,127.992,4,Loud & Proud - Original Mix,https://api.spotify.com/v1/tracks/1tSgXZU6PTil18UiaPqUdn,audio_features,spotify:track:1tSgXZU6PTil18UiaPqUdn,0.072
368,0.00413,https://api.spotify.com/v1/audio-analysis/3sQyQlEbhmxH7anwJqFDpw,David Guetta,0.675,167560,0.661,house,3sQyQlEbhmxH7anwJqFDpw,0.0,2,0.0381,-4.922,1,0.0638,127.862,4,Who's That Chick ? (feat. Rihanna) [Single Version],https://api.spotify.com/v1/tracks/3sQyQlEbhmxH7anwJqFDpw,audio_features,spotify:track:3sQyQlEbhmxH7anwJqFDpw,0.901
369,0.0118,https://api.spotify.com/v1/audio-analysis/73PeEBRLps6oF10ZLc4ien,Nause,0.649,225000,0.803,house,73PeEBRLps6oF10ZLc4ien,0.877,7,0.0848,-6.878,1,0.0304,127.976,4,Mellow - Radio Edit,https://api.spotify.com/v1/tracks/73PeEBRLps6oF10ZLc4ien,audio_features,spotify:track:73PeEBRLps6oF10ZLc4ien,0.382
370,0.00154,https://api.spotify.com/v1/audio-analysis/5bIsdYlsshB82KwcQavic3,Nause,0.746,397533,0.518,house,5bIsdYlsshB82KwcQavic3,0.887,7,0.0466,-6.669,1,0.0467,127.994,4,Mellow - Original,https://api.spotify.com/v1/tracks/5bIsdYlsshB82KwcQavic3,audio_features,spotify:track:5bIsdYlsshB82KwcQavic3,0.319
371,0.136,https://api.spotify.com/v1/audio-analysis/0kXJNqmYdjwb31QLWGkNb7,Avicii,0.729,322515,0.955,house,0kXJNqmYdjwb31QLWGkNb7,0.918,9,0.0841,-6.87,0,0.113,128.008,4,Superlove,https://api.spotify.com/v1/tracks/0kXJNqmYdjwb31QLWGkNb7,audio_features,spotify:track:0kXJNqmYdjwb31QLWGkNb7,0.896
372,0.0246,https://api.spotify.com/v1/audio-analysis/1CNJyTUh56oj3OCZOZ5way,LMFAO,0.752,263360,0.727,house,1CNJyTUh56oj3OCZOZ5way,0.0,5,0.272,-4.161,0,0.16,130.015,4,Party Rock Anthem,https://api.spotify.com/v1/tracks/1CNJyTUh56oj3OCZOZ5way,audio_features,spotify:track:1CNJyTUh56oj3OCZOZ5way,0.361
373,0.00145,https://api.spotify.com/v1/audio-analysis/4IkgcBeRd6R8MJgdYWg4te,M83,0.541,361740,0.854,house,4IkgcBeRd6R8MJgdYWg4te,0.695,11,0.129,-7.54,0,0.0599,125.021,4,Midnight City [Eric Prydz Private Remix] - Eric Prydz Private Remix,https://api.spotify.com/v1/tracks/4IkgcBeRd6R8MJgdYWg4te,audio_features,spotify:track:4IkgcBeRd6R8MJgdYWg4te,0.351
